,合约系列,成交量,持仓量,持仓量变化,成交额,行权量,隐含波动率,date
3650,au2208                        ,18810,26541,-111,5709.34,,0.238622,2022-07-04
3651,au2209                        ,0,0,0,0.0,,0.238622,2022-07-04
3652,au2210                        ,2987,9189,269,1636.49,,0.17867,2022-07-04
3653,au2212                        ,1048,4778,56,1035.358,0,0.179182,2022-07-04
3654,小计,22845,40508,214,8381.188,0,,2022-07-04
3655,au2208                        ,15693,26067,-474,2904.298,,0.212517,2022-07-05
3656,au2209                        ,1,1,1,0.538,,0.155153,2022-07-05
3657,au2210                        ,3643,9557,368,1450.146,,0.171194,2022-07-05
3658,au2212                        ,1108,4968,190,630.676,0,0.176067,2022-07-05
3659,au2302                        ,90,50,50,55.326,0,0.166561,2022-07-05
3660,小计,20535,40643,135,5040.984,0,,2022-07-05
3661,au2208                        ,22761,25976,-91,6180.234,,0.224365,2022-07-06
3662,au2209                        ,1,0,-1,0.372,,0.158385,2022-07-06
3663,au2210                        ,5305,9593,36,2589.74,,0.184239,2022-07-06
3664,au2212                        ,2280,5384,416,2018.04,0,0.18441,2022-07-06
3665,au2302                        ,142,72,22,101.478,0,0.173642,2022-07-06
3666,小计,30489,41025,382,10889.864,0,,2022-07-06
3667,au2208                        ,27029,26143,167,9094.25,,0.234424,2022-07-07
3668,au2209                        ,0,0,0,0.0,,0.234424,2022-07-07
3669,au2210                        ,6502,10408,815,3806.552,,0.188141,2022-07-07
3670,au2212                        ,3008,5508,124,2996.452,0,0.192947,2022-07-07
3671,au2302                        ,105,133,61,163.374,0,0.177137,2022-07-07
3672,小计,36644,42192,1167,16060.628,0,,2022-07-07
3673,au2208                        ,18418,26959,816,4871.77,,0.219294,2022-07-08
3674,au2209                        ,0,0,0,0.0,,0.219294,2022-07-08
3675,au2210                        ,2702,10693,285,1145.136,,0.187572,2022-07-08
3676,au2212                        ,1886,5672,164,1520.25,0,0.187764,2022-07-08
3677,au2302                        ,44,160,27,82.296,0,0.186303,2022-07-08
3678,小计,23050,43484,1292,7619.452,0,,2022-07-08
3679,au2208                        ,16251,26834,-125,3354.208,,0.239201,2022-07-11
3680,au2209                        ,13,2,2,4.2,,0.136071,2022-07-11
3681,au2210                        ,3565,10904,211,1269.562,,0.185028,2022-07-11
3682,au2212                        ,1064,5796,124,755.794,0,0.191242,2022-07-11
3683,au2302                        ,17,168,8,10.934,0,0.182992,2022-07-11
3684,小计,20910,43704,220,5394.698,0,,2022-07-11
3685,au2208                        ,17841,27504,670,4390.672,,0.215014,2022-07-12
3686,au2209                        ,0,2,0,0.0,,0.215014,2022-07-12
3687,au2210                        ,4614,11158,254,2417.972,,0.17655,2022-07-12
3688,au2212                        ,2254,6205,409,1488.332,0,0.185878,2022-07-12
3689,au2302                        ,87,205,37,50.276,0,0.178995,2022-07-12
3690,小计,24796,45074,1370,8347.252,0,,2022-07-12
3691,au2208                        ,20513,28155,651,4359.044,,0.217431,2022-07-13
3692,au2209                        ,1,1,-1,0.436,,0.168085,2022-07-13
3693,au2210                        ,3492,11217,59,1261.624,,0.181885,2022-07-13
3694,au2212                        ,2044,6688,483,935.534,0,0.181772,2022-07-13
3695,au2302                        ,6,206,1,1.664,0,0.171623,2022-07-13
3696,小计,26056,46267,1193,6558.302,0,,2022-07-13
3697,au2208                        ,33126,28010,-145,6836.574,,0.208995,2022-07-14
3698,au2209                        ,5,2,1,2.292,,0.216521,2022-07-14
3699,au2210                        ,4242,11428,211,1576.058,,0.175577,2022-07-14
3700,au2212                        ,2038,7250,562,1003.934,0,0.18177,2022-07-14
3701,au2302                        ,105,266,60,36.918,0,0.174703,2022-07-14
3702,小计,39516,46956,689,9455.776,0,,2022-07-14
3703,au2208                        ,27177,29077,1067,5873.394,,0.211669,2022-07-15
3704,au2209                        ,3,2,0,1.098,,0.146971,2022-07-15
3705,au2210                        ,5688,11753,325,2386.35,,0.175521,2022-07-15
3706,au2212                        ,1859,7753,503,1088.102,0,0.179806,2022-07-15
3707,au2302                        ,67,274,8,23.448,0,0.174527,2022-07-15
3708,小计,34794,48859,1903,9372.392,0,,2022-07-15
3709,au2208                        ,20947,29025,-52,3616.33,,0.233171,2022-07-18
3710,au2209                        ,0,2,0,0.0,,0.233171,2022-07-18
3711,au2210                        ,3776,12049,296,1299.206,,0.180038,2022-07-18
3712,au2212                        ,1718,7962,209,755.932,0,0.181152,2022-07-18
3713,au2302                        ,217,320,46,101.81,0,0.172162,2022-07-18
3714,小计,26658,49358,499,5773.278,0,,2022-07-18
3715,au2208                        ,17200,28658,-367,2234.374,,0.229964,2022-07-19
3716,au2209                        ,0,2,0,0.0,,0.229964,2022-07-19
3717,au2210                        ,4277,12733,684,1629.398,,0.176922,2022-07-19
3718,au2212                        ,930,8135,173,466.378,0,0.183569,2022-07-19
3719,au2302                        ,13,320,0,3.528,0,0.175967,2022-07-19
3720,小计,22420,49848,490,4333.678,0,,2022-07-19
3721,au2208                        ,12589,28571,-87,1683.458,,0.216608,2022-07-20
3722,au2209                        ,0,2,0,0.0,,0.216608,2022-07-20
3723,au2210                        ,3960,12992,259,1450.23,,0.174576,2022-07-20
3724,au2212                        ,1749,8398,263,994.46,0,0.175728,2022-07-20
3725,au2302                        ,9,322,2,8.58,0,0.171642,2022-07-20
3726,小计,18307,50285,437,4136.728,0,,2022-07-20
3727,au2208                        ,13906,28032,-539,2043.488,,0.236045,2022-07-21
3728,au2209                        ,1,3,1,0.15,,0.18513,2022-07-21
3729,au2210                        ,4696,13986,994,1525.612,,0.17207,2022-07-21
3730,au2212                        ,2175,9118,720,1093.726,0,0.175778,2022-07-21
3731,au2302                        ,33,339,17,10.586,0,0.171807,2022-07-21
3732,小计,20811,51478,1193,4673.562,0,,2022-07-21
3733,au2208                        ,17666,27291,-741,3152.344,,0.189896,2022-07-22
3734,au2209                        ,1,2,-1,0.374,,0.16744,2022-07-22
3735,au2210                        ,5973,14611,625,1781.272,,0.190989,2022-07-22
3736,au2212                        ,2610,9565,447,1452.194,0,0.184507,2022-07-22
3737,au2302                        ,98,359,20,34.784,0,0.175885,2022-07-22
3738,小计,26348,51828,350,6420.968,0,,2022-07-22
3739,au2208                        ,13439,0,-27291,1748.776,2420,0.226672,2022-07-25
3740,au2209                        ,1,3,1,0.018,,0.271602,2022-07-25
3741,au2210                        ,6372,15741,1130,1418.056,,0.199476,2022-07-25
3742,au2212                        ,2444,9791,226,1006.266,0,0.184337,2022-07-25
3743,au2302                        ,50,369,10,21.37,0,0.168641,2022-07-25
3744,小计,22306,25904,-25924,4194.486,2420,,2022-07-25
3745,au2209                        ,4,5,2,2.464,,0.189225,2022-07-26
3746,au2210                        ,5546,16419,678,1574.368,,0.182592,2022-07-26
3747,au2212                        ,1933,10164,373,704.858,0,0.183215,2022-07-26
3748,au2302                        ,333,428,59,199.544,0,0.163419,2022-07-26
3749,小计,7816,27016,1112,2481.234,0,,2022-07-26
3750,au2209                        ,3,6,1,0.39,,0.158975,2022-07-27
3751,au2210                        ,3102,17151,732,794.538,,0.183444,2022-07-27
3752,au2212                        ,895,10405,241,353.544,0,0.180235,2022-07-27
3753,au2302                        ,86,456,28,60.554,0,0.16193,2022-07-27
3754,小计,4086,28018,1002,1209.026,0,,2022-07-27
3755,au2209                        ,3,7,1,0.556,,0.152668,2022-07-28
3756,au2210                        ,5187,17481,330,1600.514,,0.170278,2022-07-28
3757,au2212                        ,3127,10793,388,1263.326,0,0.176172,2022-07-28
3758,au2302                        ,364,575,119,219.7,0,0.157568,2022-07-28
3759,小计,8681,28856,838,3084.096,0,,2022-07-28
3760,au2209                        ,72,50,43,9.332,,0.181102,2022-07-29
3761,au2210                        ,10407,17465,-16,2954.296,,0.162846,2022-07-29
3762,au2212                        ,6101,11534,741,2453.606,0,0.173628,2022-07-29
3763,au2302                        ,604,764,189,521.094,0,0.153499,2022-07-29
3764,小计,17184,29813,957,5938.328,0,,2022-07-29
3765,au2209                        ,21,64,14,3.26,,0.222384,2022-08-01
3766,au2210                        ,6013,17603,138,1773.232,,0.177102,2022-08-01
3767,au2212                        ,3289,11691,157,1115.554,0,0.181706,2022-08-01
3768,au2302                        ,401,840,76,277.738,0,0.158289,2022-08-01
3769,小计,9724,30198,385,3169.784,0,,2022-08-01
3770,au2209                        ,55,93,29,15.17,,0.223155,2022-08-02
3771,au2210                        ,9771,18572,969,3408.894,,0.190226,2022-08-02
3772,au2212                        ,4148,11887,196,2147.484,0,0.178428,2022-08-02
3773,au2302                        ,966,1009,169,960.912,0,0.161427,2022-08-02
3774,小计,14940,31561,1363,6532.46,0,,2022-08-02
3775,au2209                        ,227,128,35,35.946,,0.241812,2022-08-03
3776,au2210                        ,10572,18730,158,3025.37,,0.204255,2022-08-03
3777,au2212                        ,4382,12222,335,2023.768,0,0.185699,2022-08-03
3778,au2302                        ,469,1110,101,497.772,0,0.169266,2022-08-03
3779,小计,15650,32190,629,5582.856,0,,2022-08-03
3780,au2209                        ,41,143,15,8.374,,0.193072,2022-08-04
3781,au2210                        ,6920,19377,647,2122.164,,0.186027,2022-08-04
3782,au2212                        ,1694,12446,224,803.076,0,0.18486,2022-08-04
3783,au2302                        ,187,1157,47,174.396,0,0.169792,2022-08-04
3784,小计,8842,33123,933,3108.01,0,,2022-08-04
3785,au2209                        ,68,182,39,9.56,,0.170345,2022-08-05
3786,au2210                        ,5919,19631,254,1742.782,,0.18352,2022-08-05
3787,au2212                        ,2312,13024,578,1059.632,0,0.181476,2022-08-05
3788,au2302                        ,136,1140,-17,142.388,0,0.162264,2022-08-05
3789,小计,8435,33977,854,2954.362,0,,2022-08-05
3790,au2209                        ,43,185,3,1.12,,0.259092,2022-08-08
3791,au2210                        ,6413,19726,95,1667.156,,0.185298,2022-08-08
3792,au2212                        ,2133,13254,230,1019.304,0,0.179923,2022-08-08
3793,au2302                        ,216,1157,17,169.608,0,0.161992,2022-08-08
3794,小计,8805,34322,345,2857.188,0,,2022-08-08
3795,au2209                        ,7,187,2,3.056,,0.098441,2022-08-09
3796,au2210                        ,4438,19950,224,1260.482,,0.175921,2022-08-09
3797,au2212                        ,1962,13121,-133,563.062,0,0.182679,2022-08-09
3798,au2302                        ,212,1209,52,181.374,0,0.159647,2022-08-09
3799,小计,6619,34467,145,2007.974,0,,2022-08-09
3800,au2209                        ,32,186,-1,4.124,,0.216006,2022-08-10
3801,au2210                        ,13545,20543,593,5074.766,,0.164213,2022-08-10
3802,au2212                        ,4948,13731,610,2122.026,0,0.176451,2022-08-10
3803,au2302                        ,405,1111,-98,334.368,0,0.164191,2022-08-10
3804,小计,18930,35571,1104,7535.284,0,,2022-08-10
3805,au2209                        ,8,186,0,0.308,,0.186358,2022-08-11
3806,au2210                        ,12076,19894,-649,4228.032,,0.159746,2022-08-11
3807,au2212                        ,4615,14593,862,1662.242,0,0.173709,2022-08-11
3808,au2302                        ,588,1207,96,613.346,0,0.155806,2022-08-11
3809,小计,17287,35880,309,6503.928,0,,2022-08-11
3810,au2209                        ,9,187,1,0.764,,0.20114,2022-08-12
3811,au2210                        ,4814,19917,23,1276.79,,0.16235,2022-08-12
3812,au2212                        ,2021,15025,432,653.814,0,0.176542,2022-08-12
3813,au2302                        ,96,1228,21,79.638,0,0.158272,2022-08-12
3814,小计,6940,36357,477,2011.006,0,,2022-08-12
3815,au2209                        ,15,194,7,0.796,,0.170176,2022-08-15
3816,au2210                        ,7055,19968,51,2026.364,,0.161624,2022-08-15
3817,au2212                        ,6550,15564,539,2887.776,0,0.168972,2022-08-15
3818,au2302                        ,1007,1526,298,845.326,0,0.160249,2022-08-15
3819,小计,14627,37252,895,5760.262,0,,2022-08-15
3820,au2209                        ,5,195,1,0.322,,0.16463,2022-08-16
3821,au2210                        ,6325,20101,133,1578.804,,0.159191,2022-08-16
3822,au2212                        ,2185,16013,449,627.258,0,0.177521,2022-08-16
3823,au2302                        ,69,1522,-4,119.26,0,0.162087,2022-08-16
3824,小计,8584,37831,579,2325.644,0,,2022-08-16
3825,au2209                        ,9,192,-3,0.18,,0.176115,2022-08-17
3826,au2210                        ,4195,20243,142,1059.66,,0.165002,2022-08-17
3827,au2212                        ,2120,16177,164,738.426,0,0.171284,2022-08-17
3828,au2302                        ,78,1506,-16,53.082,0,0.164269,2022-08-17
3829,小计,6402,38118,287,1851.348,0,,2022-08-17
3830,au2209                        ,32,191,-1,0.122,,0.345315,2022-08-18
3831,au2210                        ,9505,20499,256,2284.114,,0.159894,2022-08-18
3832,au2212                        ,4760,16338,161,1636.596,0,0.168299,2022-08-18
3833,au2302                        ,1090,1521,15,1044.424,0,0.153858,2022-08-18
3834,小计,15387,38549,431,4965.256,0,,2022-08-18
3835,au2209                        ,11,191,0,0.132,,0.235861,2022-08-19
3836,au2210                        ,7759,20608,109,2107.834,,0.15507,2022-08-19
3837,au2212                        ,3769,17068,730,1153.838,0,0.167825,2022-08-19
3838,au2302                        ,565,1719,198,469.916,0,0.158777,2022-08-19
3839,小计,12104,39586,1037,3731.72,0,,2022-08-19
3840,au2209                        ,13,190,-1,0.094,,0.243007,2022-08-22
3841,au2210                        ,6218,20716,108,1724.764,,0.158138,2022-08-22
3842,au2212                        ,2656,17175,107,835.796,0,0.168765,2022-08-22
3843,au2302                        ,195,1754,35,147.124,0,0.163971,2022-08-22
3844,小计,9082,39835,249,2707.778,0,,2022-08-22
3845,au2209                        ,11,182,-8,0.294,,0.25872,2022-08-23
3846,au2210                        ,4824,20571,-145,1060.938,,0.156858,2022-08-23
3847,au2212                        ,2906,17490,315,870.544,0,0.170846,2022-08-23
3848,au2302                        ,204,1752,-2,135.52,0,0.160887,2022-08-23
3849,小计,7945,39995,160,2067.296,0,,2022-08-23
3850,au2209                        ,20,174,-8,1.738,,0.209311,2022-08-24
3851,au2210                        ,6271,20760,189,1681.792,,0.157935,2022-08-24
3852,au2212                        ,2869,17783,293,1071.852,0,0.167661,2022-08-24
3853,au2302                        ,209,1732,-20,197.51,0,0.158681,2022-08-24
3854,小计,9369,40449,454,2952.892,0,,2022-08-24
3855,au2209                        ,11,0,-174,0.536,8,0.607251,2022-08-25
3856,au2210                        ,8280,21242,482,2270.9,,0.147833,2022-08-25
3857,au2212                        ,4863,18426,643,2235.82,0,0.158549,2022-08-25
3858,au2302                        ,629,1779,47,488.136,0,0.15544,2022-08-25
3859,小计,13783,41447,998,4995.392,8,,2022-08-25
3860,au2210                        ,6640,21464,222,1868.476,,0.150966,2022-08-26
3861,au2211                        ,0,0,0,0.0,,0.150966,2022-08-26
