,合约系列,成交量,持仓量,持仓量变化,成交额,行权量,隐含波动率,date
2789,al2303                        ,12427,19230,1134,1335.1025,0,0.160791,2023-01-10
2790,al2304                        ,46,1312,13,9.0545,0,0.172386,2023-01-10
2791,al2305                        ,9,774,-1,1.5765,0,0.173726,2023-01-10
2792,al2306                        ,0,143,0,0.0,0,0.173726,2023-01-10
2793,小计,76634,60567,-1496,4517.674,0,,2023-01-10
2794,al2302                        ,52864,40041,933,2287.6045,1,0.164703,2023-01-11
2795,al2303                        ,5650,19275,45,494.826,0,0.157578,2023-01-11
2796,al2304                        ,65,1334,22,11.466,0,0.172504,2023-01-11
2797,al2305                        ,32,781,7,7.3925,0,0.170201,2023-01-11
2798,al2306                        ,12,154,11,1.162,0,0.17242,2023-01-11
2799,小计,58623,61585,1018,2802.451,1,,2023-01-11
2800,al2302                        ,54982,40003,-38,2191.101,28,0.158161,2023-01-12
2801,al2303                        ,9132,19219,-56,827.602,19,0.156445,2023-01-12
2802,al2304                        ,28,1317,-17,2.9685,0,0.160656,2023-01-12
2803,al2305                        ,2,783,2,0.186,0,0.172897,2023-01-12
2804,al2306                        ,24,176,22,6.253,0,0.172022,2023-01-12
2805,小计,64168,61498,-87,3028.1105,47,,2023-01-12
2806,al2302                        ,80732,38905,-1098,3091.7915,49,0.162234,2023-01-13
2807,al2303                        ,13092,19495,276,1363.346,4,0.161719,2023-01-13
2808,al2304                        ,155,1443,126,24.8265,0,0.161297,2023-01-13
2809,al2305                        ,72,778,-5,2.439,0,0.191479,2023-01-13
2810,al2306                        ,72,194,18,8.2355,0,0.178234,2023-01-13
2811,小计,94123,60815,-683,4490.6385,53,,2023-01-13
2812,al2302                        ,55773,37996,-909,2184.6015,82,0.190032,2023-01-16
2813,al2303                        ,14482,21659,2164,1420.187,0,0.160723,2023-01-16
2814,al2304                        ,41,1440,-3,8.2755,0,0.16342,2023-01-16
2815,al2305                        ,90,804,26,3.209,0,0.195007,2023-01-16
2816,al2306                        ,39,189,-5,2.0845,0,0.185143,2023-01-16
2817,小计,70425,62088,1273,3618.3575,82,,2023-01-16
2818,al2302                        ,45181,36443,-1553,1747.9535,525,0.188559,2023-01-17
2819,al2303                        ,16601,22650,991,2372.0725,4,0.160755,2023-01-17
2820,al2304                        ,2680,2651,1211,491.655,0,0.168606,2023-01-17
2821,al2305                        ,207,819,15,10.684,0,0.188729,2023-01-17
2822,al2306                        ,72,205,16,3.5275,0,0.188786,2023-01-17
2823,小计,64741,62768,680,4625.8925,529,,2023-01-17
2824,al2302                        ,61682,0,-36443,1885.1935,8805,0.146658,2023-01-18
2825,al2303                        ,25167,24502,1852,2768.923,0,0.160014,2023-01-18
2826,al2304                        ,3580,3739,1088,547.412,0,0.163854,2023-01-18
2827,al2305                        ,3,818,-1,0.0765,0,0.185026,2023-01-18
2828,al2306                        ,4,209,4,0.7865,0,0.153367,2023-01-18
2829,小计,90436,29268,-33500,5202.3915,8805,,2023-01-18
2830,al2303                        ,35373,27095,2593,3492.232,1,0.165711,2023-01-19
2831,al2304                        ,4168,4028,289,750.7735,0,0.176295,2023-01-19
2832,al2305                        ,101,867,49,37.5295,0,0.158133,2023-01-19
2833,al2306                        ,283,305,96,17.982,1,0.18883,2023-01-19
2834,小计,39925,32295,3027,4298.517,2,,2023-01-19
2835,al2303                        ,41700,31415,4320,3413.9075,145,0.160067,2023-01-20
2836,al2304                        ,2032,4537,509,309.119,1,0.16533,2023-01-20
2837,al2305                        ,18,878,11,1.521,0,0.20008,2023-01-20
2838,al2306                        ,153,414,109,7.8645,0,0.188282,2023-01-20
2839,小计,43903,37244,4949,3732.412,146,,2023-01-20
2840,al2303                        ,26523,31853,438,1779.8385,5,0.167536,2023-01-30
2841,al2304                        ,2638,5242,705,413.4755,0,0.162447,2023-01-30
2842,al2305                        ,8,886,8,0.2835,0,0.192426,2023-01-30
2843,al2306                        ,130,515,101,18.18,0,0.178138,2023-01-30
2844,小计,29299,38496,1252,2211.7775,5,,2023-01-30
2845,al2303                        ,30341,32581,728,2036.4135,0,0.16642,2023-01-31
2846,al2304                        ,2373,5449,207,395.44,0,0.162061,2023-01-31
2847,al2305                        ,19,899,13,18.843,0,0.218303,2023-01-31
2848,al2306                        ,92,573,58,38.6385,18,0.170167,2023-01-31
2849,小计,32825,39502,1006,2489.335,18,,2023-01-31
2850,al2303                        ,46165,36990,4409,3052.054,0,0.158381,2023-02-01
2851,al2304                        ,4869,5908,459,706.174,0,0.162128,2023-02-01
2852,al2305                        ,21,904,5,2.453,0,0.158369,2023-02-01
2853,al2306                        ,157,654,81,17.453,0,0.171716,2023-02-01
2854,小计,51212,44456,4954,3778.134,0,,2023-02-01
2855,al2303                        ,37661,38876,1886,2501.3145,39,0.15435,2023-02-02
2856,al2304                        ,3855,6268,360,467.4305,18,0.160796,2023-02-02
2857,al2305                        ,103,907,3,9.795,7,0.164475,2023-02-02
2858,al2306                        ,81,679,25,16.422,6,0.160051,2023-02-02
2859,小计,41700,46730,2274,2994.962,70,,2023-02-02
2860,al2303                        ,52828,37289,-1587,3385.0665,0,0.15285,2023-02-03
2861,al2304                        ,7941,7596,1328,891.425,0,0.15878,2023-02-03
2862,al2305                        ,76,980,73,7.8225,0,0.170661,2023-02-03
2863,al2306                        ,49,675,-4,5.1015,1,0.183315,2023-02-03
2864,小计,60894,46540,-190,4289.4155,1,,2023-02-03
2865,al2303                        ,43261,38469,1180,2715.492,0,0.161872,2023-02-06
2866,al2304                        ,5944,8744,1148,575.3925,0,0.165127,2023-02-06
2867,al2305                        ,10,986,6,1.3515,0,0.190232,2023-02-06
2868,al2306                        ,95,703,28,8.4485,1,0.18041,2023-02-06
2869,小计,49310,48902,2362,3300.6845,1,,2023-02-06
2870,al2303                        ,46798,39644,1175,2959.302,0,0.167754,2023-02-07
2871,al2304                        ,7186,8274,-470,885.2325,0,0.170194,2023-02-07
2872,al2305                        ,33,999,13,9.5785,0,0.223866,2023-02-07
2873,al2306                        ,184,719,16,22.229,0,0.175213,2023-02-07
2874,小计,54201,49636,734,3876.342,0,,2023-02-07
2875,al2303                        ,53427,42020,2376,3206.036,0,0.168766,2023-02-08
2876,al2304                        ,6435,9129,855,719.745,0,0.167521,2023-02-08
2877,al2305                        ,79,1026,27,12.0125,0,0.175866,2023-02-08
2878,al2306                        ,49,738,19,2.7645,0,0.181857,2023-02-08
2879,小计,59990,52913,3277,3940.558,0,,2023-02-08
2880,al2303                        ,55541,40832,-1188,3324.4905,0,0.16489,2023-02-09
2881,al2304                        ,11515,10718,1589,1174.937,0,0.168164,2023-02-09
2882,al2305                        ,291,1155,129,72.998,0,0.165848,2023-02-09
2883,al2306                        ,223,813,75,35.1415,10,0.171641,2023-02-09
2884,小计,67570,53518,605,4607.567,10,,2023-02-09
2885,al2303                        ,78765,43245,2413,4523.1015,0,0.164054,2023-02-10
2886,al2304                        ,14934,13005,2287,1642.662,0,0.165738,2023-02-10
2887,al2305                        ,48,1171,16,8.5585,0,0.170757,2023-02-10
2888,al2306                        ,63,810,-3,5.4225,0,0.174821,2023-02-10
2889,小计,93810,58231,4713,6179.7445,0,,2023-02-10
2890,al2303                        ,63280,46205,2960,3487.3195,0,0.17527,2023-02-13
2891,al2304                        ,12747,15290,2285,1325.5245,0,0.164871,2023-02-13
2892,al2305                        ,441,1531,360,76.578,0,0.156553,2023-02-13
2893,al2306                        ,201,859,49,21.261,0,0.173269,2023-02-13
2894,小计,76669,63885,5654,4910.683,0,,2023-02-13
2895,al2303                        ,44129,47800,1595,2264.2575,1,0.16588,2023-02-14
2896,al2304                        ,9851,16134,844,902.177,0,0.158457,2023-02-14
2897,al2305                        ,1237,2376,845,221.9125,0,0.149612,2023-02-14
2898,al2306                        ,131,834,-25,10.468,0,0.171594,2023-02-14
2899,al2307                        ,697,355,355,87.1625,0,0.17287,2023-02-14
2900,小计,56045,67499,3614,3485.9775,1,,2023-02-14
2901,al2303                        ,64615,49099,1299,2843.2515,7,0.158399,2023-02-15
2902,al2304                        ,9516,17381,1247,756.767,0,0.153834,2023-02-15
2903,al2305                        ,209,2461,85,35.4915,0,0.152418,2023-02-15
2904,al2306                        ,70,830,-4,2.9385,0,0.175798,2023-02-15
2905,al2307                        ,139,425,70,25.5465,0,0.165076,2023-02-15
2906,小计,74549,70196,2697,3663.995,7,,2023-02-15
2907,al2303                        ,53479,49224,125,2329.4745,12,0.151511,2023-02-16
2908,al2304                        ,8863,17974,593,754.444,0,0.151095,2023-02-16
2909,al2305                        ,2259,3274,813,362.1005,0,0.155307,2023-02-16
2910,al2306                        ,232,788,-42,7.3795,0,0.170222,2023-02-16
2911,al2307                        ,104,453,28,10.733,0,0.166616,2023-02-16
2912,小计,64937,71713,1517,3464.1315,12,,2023-02-16
2913,al2303                        ,53615,50238,1014,2021.6805,1,0.140685,2023-02-17
2914,al2304                        ,10799,19415,1441,900.285,0,0.147057,2023-02-17
2915,al2305                        ,3013,3957,683,417.248,0,0.153224,2023-02-17
2916,al2306                        ,27,784,-4,0.3465,0,0.178442,2023-02-17
2917,al2307                        ,37,476,23,4.694,0,0.162235,2023-02-17
2918,小计,67491,74870,3157,3344.254,1,,2023-02-17
2919,al2303                        ,64258,48964,-1274,2216.5085,351,0.16084,2023-02-20
2920,al2304                        ,18889,23418,4003,1642.8875,0,0.158601,2023-02-20
2921,al2305                        ,4065,5222,1265,449.7655,0,0.158738,2023-02-20
2922,al2306                        ,138,840,56,6.241,0,0.1779,2023-02-20
2923,al2307                        ,113,547,71,17.2915,0,0.163335,2023-02-20
2924,小计,87463,78991,4121,4332.694,351,,2023-02-20
2925,al2303                        ,60317,48053,-911,2092.0205,1,0.175314,2023-02-21
2926,al2304                        ,19618,25551,2133,1458.4315,0,0.157577,2023-02-21
2927,al2305                        ,3489,5923,701,413.989,0,0.162294,2023-02-21
2928,al2306                        ,174,846,6,20.712,0,0.168604,2023-02-21
2929,al2307                        ,169,578,31,16.9235,0,0.169085,2023-02-21
2930,小计,83767,80951,1960,4002.0765,1,,2023-02-21
2931,al2303                        ,52456,0,-48053,1782.352,8032,0.148341,2023-02-22
2932,al2304                        ,21777,30344,4793,1905.1025,0,0.152388,2023-02-22
2933,al2305                        ,1958,6423,500,202.2785,0,0.158063,2023-02-22
2934,al2306                        ,155,860,14,11.2855,0,0.170241,2023-02-22
2935,al2307                        ,63,605,27,4.5275,0,0.169433,2023-02-22
2936,小计,76409,38232,-42719,3905.546,8032,,2023-02-22
2937,al2304                        ,29641,33677,3333,2067.111,0,0.146906,2023-02-23
2938,al2305                        ,3053,7253,830,335.8795,0,0.151806,2023-02-23
2939,al2306                        ,181,897,37,23.6405,0,0.162592,2023-02-23
2940,al2307                        ,76,633,28,9.016,0,0.160196,2023-02-23
2941,小计,32951,42460,4228,2435.647,0,,2023-02-23
2942,al2304                        ,36167,37900,4223,2342.306,0,0.14002,2023-02-24
2943,al2305                        ,6418,8509,1256,686.86,0,0.150267,2023-02-24
2944,al2306                        ,25,906,9,4.0115,0,0.164379,2023-02-24
2945,al2307                        ,51,660,27,2.567,0,0.165139,2023-02-24
2946,小计,42661,47975,5515,3035.7445,0,,2023-02-24
2947,al2304                        ,51679,45397,7497,3227.494,1,0.15114,2023-02-27
2948,al2305                        ,8492,10104,1595,971.722,0,0.155492,2023-02-27
2949,al2306                        ,28,931,25,0.802,0,0.1761,2023-02-27
2950,al2307                        ,120,660,0,7.078,0,0.168012,2023-02-27
2951,小计,60319,57092,9117,4207.096,1,,2023-02-27
2952,al2304                        ,29048,46978,1581,1923.308,16,0.143493,2023-02-28
2953,al2305                        ,4795,10906,802,613.1325,0,0.156476,2023-02-28
2954,al2306                        ,22,952,21,0.15,0,0.187873,2023-02-28
2955,al2307                        ,134,725,65,11.2725,0,0.168735,2023-02-28
2956,小计,33999,59561,2469,2547.863,16,,2023-02-28
2957,al2304                        ,49400,46093,-885,3079.8665,0,0.139626,2023-03-01
2958,al2305                        ,8024,11796,890,910.8655,0,0.156588,2023-03-01
2959,al2306                        ,1,953,1,0.0045,0,0.180536,2023-03-01
2960,al2307                        ,25,740,15,2.3015,0,0.163894,2023-03-01
2961,小计,57450,59582,21,3993.038,0,,2023-03-01
2962,al2304                        ,35063,48008,1915,2085.616,0,0.134545,2023-03-02
2963,al2305                        ,7245,12632,836,859.2585,0,0.156155,2023-03-02
2964,al2306                        ,44,978,25,5.169,0,0.159067,2023-03-02
2965,al2307                        ,114,792,52,10.656,0,0.167555,2023-03-02
2966,小计,42466,62410,2828,2960.6995,0,,2023-03-02
2967,al2304                        ,44353,50286,2278,2304.1115,0,0.136815,2023-03-03
2968,al2305                        ,5882,12929,297,599.0825,0,0.156575,2023-03-03
2969,al2306                        ,41,986,8,9.666,0,0.151794,2023-03-03
2970,al2307                        ,20,793,1,0.6945,0,0.176438,2023-03-03
2971,小计,50296,64994,2584,2913.5545,0,,2023-03-03
2972,al2304                        ,46147,50599,313,2405.6555,0,0.137985,2023-03-06
2973,al2305                        ,8109,14493,1564,879.4325,0,0.15458,2023-03-06
2974,al2306                        ,64,1006,20,5.3605,0,0.154739,2023-03-06
2975,al2307                        ,57,813,20,3.614,0,0.165556,2023-03-06
2976,小计,54377,66911,1917,3294.0625,0,,2023-03-06
2977,al2304                        ,43839,52221,1622,2171.4565,0,0.137241,2023-03-07
2978,al2305                        ,4986,14447,-46,658.21,0,0.151653,2023-03-07
2979,al2306                        ,22,1007,1,6.4995,0,0.176583,2023-03-07
2980,al2307                        ,55,817,4,2.899,0,0.168269,2023-03-07
2981,小计,48902,68492,1581,2839.065,0,,2023-03-07
2982,al2304                        ,47411,54005,1784,2128.1895,0,0.134531,2023-03-08
2983,al2305                        ,6020,14742,295,508.996,0,0.149947,2023-03-08
2984,al2306                        ,24,1010,3,5.988,0,0.149005,2023-03-08
2985,al2307                        ,99,840,23,6.8515,0,0.170072,2023-03-08
2986,小计,53554,70597,2105,2650.025,0,,2023-03-08
2987,al2304                        ,40327,55300,1295,1773.2075,0,0.129621,2023-03-09
2988,al2305                        ,4913,15284,542,451.01,0,0.14469,2023-03-09
2989,al2306                        ,125,1072,62,9.88,0,0.150988,2023-03-09
2990,al2307                        ,156,922,82,22.5025,0,0.153088,2023-03-09
2991,小计,45521,72578,1981,2256.6,0,,2023-03-09
2992,al2304                        ,66443,54418,-882,3164.828,0,0.139448,2023-03-10
2993,al2305                        ,16924,18259,2975,1781.1975,0,0.147567,2023-03-10
2994,al2306                        ,127,1166,94,25.2925,0,0.151679,2023-03-10
2995,al2307                        ,165,998,76,22.6515,0,0.152579,2023-03-10
2996,小计,83659,74841,2263,4993.9695,0,,2023-03-10
2997,al2304                        ,73245,55401,983,3686.6385,0,0.151974,2023-03-13
2998,al2305                        ,18426,18604,345,1758.006,0,0.152358,2023-03-13
